Ticket Nr,Sub Nr,Log Type,Trade Date Time,Scale Nr,Void Type,Sales Type,PLU Nr,PLU Name,Weight,Weight Unit,Quantity,Unit Price,Total Price,Effective Price,Trade Date,Trade Time
353,2,Details,2020-09-06 12:53:15,126,Normal,Normal,262,beef paa,1.252,kg,1.0,188.0,235.5,235.5,2020-09-06,12:53:15
353,3,Details,2020-09-06 12:55:00,126,Normal,Normal,210,beef giniling,0.502,kg,1.0,352.0,176.75,176.75,2020-09-06,12:55:00
353,4,Details,2020-09-06 12:55:30,126,Normal,Normal,250,beef bulalo,0.364,kg,1.0,352.0,128.25,128.25,2020-09-06,12:55:30
353,5,Details,2020-09-06 12:56:12,126,Normal,Normal,118,Bacon sliced/skinless liempo,0.496,kg,1.0,385.0,191.0,191.0,2020-09-06,12:56:12
353,6,Details,2020-09-06 12:56:40,126,Normal,Normal,435,Longanisa,0.542,kg,1.0,362.0,196.25,196.25,2020-09-06,12:56:40
605,1,Details,2020-09-06 12:39:04,136,Normal,Normal,112,Pork liempo,1.198,kg,1.0,359.0,430.0,430.0,2020-09-06,12:39:04
605,2,Details,2020-09-06 12:39:52,136,Normal,Normal,200,beef laman,0.512,kg,1.0,387.0,198.25,198.25,2020-09-06,12:39:52
605,3,Details,2020-09-06 12:42:34,136,Normal,Normal,450,Hamburger Patties,0.576,kg,1.0,519.0,299.0,299.0,2020-09-06,12:42:34
605,4,Details,2020-09-06 12:43:50,136,Normal,Normal,110,Pork giniling,0.514,kg,1.0,231.0,118.75,118.75,2020-09-06,12:43:50
605,5,Details,2020-09-06 12:46:27,136,Normal,Normal,112,Pork liempo,0.762,kg,1.0,359.0,273.5,273.5,2020-09-06,12:46:27
352,1,Details,2020-09-06 12:07:10,126,Normal,Normal,110,Pork giniling,2.002,kg,1.0,231.0,462.5,462.5,2020-09-06,12:07:10
352,2,Details,2020-09-06 12:08:13,126,Normal,Normal,400,Tocino,1.166,kg,1.0,369.0,430.25,430.25,2020-09-06,12:08:13
604,1,Details,2020-09-06 12:00:06,136,Normal,Normal,435,Longanisa,0.564,kg,1.0,362.0,204.25,204.25,2020-09-06,12:00:06
604,2,Details,2020-09-06 12:04:30,136,Normal,Normal,100,PORK LAMAN,1.058,kg,1.0,239.0,252.75,252.75,2020-09-06,12:04:30
604,3,Details,2020-09-06 12:05:04,136,Normal,Normal,110,Pork giniling,0.342,kg,1.0,231.0,79.0,79.0,2020-09-06,12:05:04
351,1,Details,2020-09-06 12:03:15,126,Normal,Normal,230,beef buto-buto 1,0.814,kg,1.0,269.0,219.0,219.0,2020-09-06,12:03:15
603,1,Details,2020-09-06 11:59:18,136,Normal,Normal,210,beef giniling,0.514,kg,1.0,352.0,181.0,181.0,2020-09-06,11:59:18
603,2,Details,2020-09-06 12:00:59,136,Normal,Normal,230,beef buto-buto 1,1.064,kg,1.0,269.0,286.25,286.25,2020-09-06,12:00:59
603,3,Details,2020-09-06 12:01:57,136,Normal,Normal,124,Porkchop-batok,1.09,kg,1.0,179.0,195.0,195.0,2020-09-06,12:01:57
350,1,Details,2020-09-06 11:53:17,126,Normal,Normal,262,beef paa,1.564,kg,1.0,188.0,294.0,294.0,2020-09-06,11:53:17
350,1,Details,2020-09-06 11:46:27,48,Normal,Normal,100,PORK LAMAN,0.554,kg,1.0,239.0,132.5,132.5,2020-09-06,11:46:27
602,1,Details,2020-09-06 11:26:35,136,Normal,Normal,112,Pork liempo,1.172,kg,1.0,359.0,420.75,420.75,2020-09-06,11:26:35
602,2,Details,2020-09-06 11:26:54,136,Normal,Normal,210,beef giniling,0.246,kg,1.0,352.0,86.5,86.5,2020-09-06,11:26:54
601,1,Details,2020-09-06 11:24:46,136,Normal,Normal,110,Pork giniling,0.776,kg,1.0,231.0,179.25,179.25,2020-09-06,11:24:46
600,1,Details,2020-09-06 11:21:42,136,Normal,Normal,298,Dogfood,0.79,kg,1.0,77.0,60.75,60.75,2020-09-06,11:21:42
600,2,Details,2020-09-06 11:23:50,136,Normal,Normal,202,beef steak,0.522,kg,1.0,402.0,209.75,209.75,2020-09-06,11:23:50
349,1,Details,2020-09-06 11:23:04,48,Normal,Normal,930,Lehmann's Blend,1.008,kg,1.0,449.0,452.5,452.5,2020-09-06,11:23:04
599,1,Details,2020-09-06 11:16:07,136,Normal,Normal,100,PORK LAMAN,0.574,kg,1.0,239.0,137.25,137.25,2020-09-06,11:16:07
599,2,Details,2020-09-06 11:16:17,136,Normal,Normal,611,W. Onion,0.438,kg,1.0,99.0,43.25,43.25,2020-09-06,11:16:17
598,1,Details,2020-09-06 11:07:53,136,Normal,Normal,100,PORK LAMAN,1.05,kg,1.0,239.0,251.0,251.0,2020-09-06,11:07:53
598,2,Details,2020-09-06 11:10:01,136,Normal,Normal,300,chicken fresh,1.348,kg,1.0,159.0,214.25,214.25,2020-09-06,11:10:01
598,3,Details,2020-09-06 11:10:10,136,Normal,Normal,120,Pork Chops,0.536,kg,1.0,239.0,128.0,128.0,2020-09-06,11:10:10
598,4,Details,2020-09-06 11:11:09,136,Normal,Normal,110,Pork giniling,0.418,kg,1.0,231.0,96.5,96.5,2020-09-06,11:11:09
598,5,Details,2020-09-06 11:12:25,136,Normal,Normal,435,Longanisa,0.636,kg,1.0,362.0,230.25,230.25,2020-09-06,11:12:25
598,6,Details,2020-09-06 11:13:24,136,Normal,Normal,112,Pork liempo,1.312,kg,1.0,359.0,471.0,471.0,2020-09-06,11:13:24
598,7,Details,2020-09-06 11:14:25,136,Normal,Normal,112,Pork liempo,1.312,kg,1.0,359.0,471.0,471.0,2020-09-06,11:14:25
349,1,Details,2020-09-06 11:11:10,126,Normal,Normal,400,Tocino,0.602,kg,1.0,369.0,222.25,222.25,2020-09-06,11:11:10
349,2,Details,2020-09-06 11:12:10,126,Normal,Normal,435,Longanisa,0.446,kg,1.0,362.0,161.5,161.5,2020-09-06,11:12:10
349,3,Details,2020-09-06 11:13:43,126,Normal,Normal,118,Bacon sliced/skinless liempo,0.666,kg,1.0,385.0,256.5,256.5,2020-09-06,11:13:43
348,1,Details,2020-09-06 10:59:45,48,Normal,Normal,130,Pork buto buto,1.09,kg,1.0,159.0,173.25,173.25,2020-09-06,10:59:45
348,2,Details,2020-09-06 11:03:26,48,Normal,Normal,100,PORK LAMAN,1.094,kg,1.0,239.0,261.5,261.5,2020-09-06,11:03:26
348,3,Details,2020-09-06 11:04:13,48,Normal,Normal,110,Pork giniling,0.504,kg,1.0,231.0,116.5,116.5,2020-09-06,11:04:13
348,4,Details,2020-09-06 11:04:51,48,Normal,Normal,154,Pork pata hulihan,1.598,kg,1.0,149.0,238.0,238.0,2020-09-06,11:04:51
348,5,Details,2020-09-06 11:06:53,48,Normal,Normal,300,chicken fresh,1.408,kg,1.0,159.0,223.75,223.75,2020-09-06,11:06:53
348,6,Details,2020-09-06 11:09:59,48,Normal,Normal,460,Cordon Bleu,0.542,kg,1.0,459.0,248.75,248.75,2020-09-06,11:09:59
348,7,Details,2020-09-06 11:10:16,48,Normal,Normal,823,Boneless Bangus,0.0,PCS,1.0,159.0,159.0,159.0,2020-09-06,11:10:16
347,1,Details,2020-09-06 11:07:42,48,Normal,Normal,624,Monggo Beans,0.252,kg,1.0,109.0,27.5,27.5,2020-09-06,11:07:42
346,1,Details,2020-09-06 11:06:48,48,Normal,Normal,110,Pork giniling,0.434,kg,1.0,231.0,100.25,100.25,2020-09-06,11:06:48
597,1,Details,2020-09-06 11:02:44,136,Normal,Normal,410,Ham,0.528,kg,1.0,489.0,258.25,258.25,2020-09-06,11:02:44
597,2,Details,2020-09-06 11:05:35,136,Normal,Normal,112,Pork liempo,1.018,kg,1.0,359.0,365.5,365.5,2020-09-06,11:05:35
345,1,Details,2020-09-06 10:52:20,48,Normal,Normal,611,W. Onion,0.39,kg,1.0,99.0,38.5,38.5,2020-09-06,10:52:20
345,2,Details,2020-09-06 10:53:00,48,Normal,Normal,610,Red Onion,0.386,kg,1.0,125.0,48.25,48.25,2020-09-06,10:53:00
348,1,Details,2020-09-06 10:48:11,126,Normal,Normal,112,Pork liempo,1.334,kg,1.0,359.0,479.0,479.0,2020-09-06,10:48:11
348,2,Details,2020-09-06 10:48:47,126,Normal,Normal,140,Pork kinalas,0.692,kg,1.0,169.0,117.0,117.0,2020-09-06,10:48:47
348,3,Details,2020-09-06 10:50:42,126,Normal,Normal,250,beef bulalo,1.442,kg,1.0,352.0,507.5,507.5,2020-09-06,10:50:42
596,1,Details,2020-09-06 10:42:26,136,Normal,Normal,150,Pork pata front,1.662,kg,1.0,189.0,314.0,314.0,2020-09-06,10:42:26
595,1,Details,2020-09-06 10:38:16,136,Normal,Normal,112,Pork liempo,1.056,kg,1.0,359.0,379.0,379.0,2020-09-06,10:38:16
595,2,Details,2020-09-06 10:39:45,136,Normal,Normal,400,Tocino,0.638,kg,1.0,369.0,235.5,235.5,2020-09-06,10:39:45
594,1,Details,2020-09-06 10:35:21,136,Normal,Normal,110,Pork giniling,0.252,kg,1.0,231.0,58.25,58.25,2020-09-06,10:35:21
344,1,Details,2020-09-06 10:25:37,48,Normal,Normal,250,beef bulalo,1.962,kg,1.0,352.0,690.5,690.5,2020-09-06,10:25:37
593,1,Details,2020-09-06 10:10:03,136,Normal,Normal,100,PORK LAMAN,1.026,kg,1.0,239.0,245.25,245.25,2020-09-06,10:10:03
593,2,Details,2020-09-06 10:11:07,136,Normal,Normal,112,Pork liempo,1.424,kg,1.0,359.0,511.25,511.25,2020-09-06,10:11:07
593,3,Details,2020-09-06 10:12:56,136,Normal,Normal,130,Pork buto buto,1.012,kg,1.0,159.0,161.0,161.0,2020-09-06,10:12:56
593,4,Details,2020-09-06 10:13:44,136,Normal,Normal,120,Pork Chops,0.854,kg,1.0,239.0,204.0,204.0,2020-09-06,10:13:44
593,5,Details,2020-09-06 10:14:34,136,Normal,Normal,230,beef buto-buto 1,1.104,kg,1.0,269.0,297.0,297.0,2020-09-06,10:14:34
593,6,Details,2020-09-06 10:15:59,136,Normal,Normal,150,Pork pata front,1.59,kg,1.0,189.0,300.5,300.5,2020-09-06,10:15:59
593,7,Details,2020-09-06 10:18:17,136,Normal,Normal,230,beef buto-buto 1,1.958,kg,1.0,269.0,526.75,526.75,2020-09-06,10:18:17
593,8,Details,2020-09-06 10:19:10,136,Normal,Normal,112,Pork liempo,1.156,kg,1.0,359.0,415.0,415.0,2020-09-06,10:19:10
347,1,Details,2020-09-06 10:15:22,126,Normal,Normal,464,Marinated Porkchop,1.012,kg,1.0,356.0,360.25,360.25,2020-09-06,10:15:22
592,1,Details,2020-09-06 10:05:39,136,Normal,Normal,120,Pork Chops,0.54,kg,1.0,239.0,129.0,129.0,2020-09-06,10:05:39
592,2,Details,2020-09-06 10:05:59,136,Normal,Normal,110,Pork giniling,0.21,kg,1.0,231.0,48.5,48.5,2020-09-06,10:05:59
592,3,Details,2020-09-06 10:07:16,136,Normal,Normal,130,Pork buto buto,0.604,kg,1.0,159.0,96.0,96.0,2020-09-06,10:07:16
343,1,Details,2020-09-06 10:06:15,48,Normal,Normal,520,Chicharon-Bituka,0.0,PCS,5.0,14.0,70.0,70.0,2020-09-06,10:06:15
346,1,Details,2020-09-06 10:03:55,126,Normal,Normal,230,beef buto-buto 1,1.096,kg,1.0,269.0,294.75,294.75,2020-09-06,10:03:55
346,2,Details,2020-09-06 10:05:32,126,Normal,Normal,298,Dogfood,1.076,kg,1.0,77.0,82.75,82.75,2020-09-06,10:05:32
591,1,Details,2020-09-06 10:02:34,136,Normal,Normal,130,Pork buto buto,0.584,kg,1.0,159.0,92.75,92.75,2020-09-06,10:02:34
591,2,Details,2020-09-06 10:03:16,136,Normal,Normal,120,Pork Chops,0.576,kg,1.0,239.0,137.75,137.75,2020-09-06,10:03:16
591,3,Details,2020-09-06 10:03:47,136,Normal,Normal,110,Pork giniling,0.248,kg,1.0,231.0,57.25,57.25,2020-09-06,10:03:47
345,1,Details,2020-09-05 18:31:04,126,Normal,Normal,300,chicken fresh,1.412,kg,1.0,159.0,224.5,224.5,2020-09-05,18:31:04
345,2,Details,2020-09-05 18:32:00,126,Normal,Normal,206,beef tenderloin,0.856,kg,1.0,543.0,464.75,464.75,2020-09-05,18:32:00
345,3,Details,2020-09-05 18:38:44,126,Normal,Normal,214,beef morcon cut,1.198,kg,1.0,469.0,561.75,561.75,2020-09-05,18:38:44
344,1,Details,2020-09-05 18:33:36,126,Normal,Normal,435,Longanisa,0.6,kg,1.0,362.0,217.25,217.25,2020-09-05,18:33:36
343,1,Details,2020-09-05 18:10:47,126,Normal,Normal,118,Bacon sliced/skinless liempo,0.492,kg,1.0,385.0,189.5,189.5,2020-09-05,18:10:47
343,2,Details,2020-09-05 18:11:12,126,Normal,Normal,430,Swiss Grill Sausage,0.49,kg,1.0,439.0,215.0,215.0,2020-09-05,18:11:12
342,1,Details,2020-09-05 17:55:15,126,Normal,Normal,270,beef paksiwin,1.014,kg,1.0,197.0,199.75,199.75,2020-09-05,17:55:15
342,2,Details,2020-09-05 17:56:30,126,Normal,Normal,262,beef paa,0.4,kg,1.0,188.0,75.25,75.25,2020-09-05,17:56:30
342,1,Details,2020-09-05 17:45:01,48,Normal,Normal,110,Pork giniling,0.758,kg,1.0,231.0,175.0,175.0,2020-09-05,17:45:01
342,2,Details,2020-09-05 17:45:16,48,Normal,Normal,300,chicken fresh,1.426,kg,1.0,159.0,226.75,226.75,2020-09-05,17:45:16
341,1,Details,2020-09-05 17:42:54,126,Normal,Normal,266,beef soup#5,2.002,kg,1.0,229.0,458.5,458.5,2020-09-05,17:42:54
341,1,Details,2020-09-05 17:38:29,48,Normal,Normal,140,Pork kinalas,1.012,kg,1.0,169.0,171.0,171.0,2020-09-05,17:38:29
341,2,Details,2020-09-05 17:40:58,48,Normal,Normal,160,Pork balat,0.624,kg,1.0,89.0,55.5,55.5,2020-09-05,17:40:58
340,1,Details,2020-09-05 17:32:57,48,Normal,Normal,695,Calamansi,0.372,kg,1.0,81.0,30.25,30.25,2020-09-05,17:32:57
339,1,Details,2020-09-05 17:28:19,48,Normal,Normal,120,Pork Chops,1.074,kg,1.0,209.0,224.5,224.5,2020-09-05,17:28:19
340,1,Details,2020-09-05 17:21:29,126,Normal,Normal,210,beef giniling,1.0,kg,1.0,352.0,352.0,352.0,2020-09-05,17:21:29
340,2,Details,2020-09-05 17:22:14,126,Normal,Normal,234,beef paypay,1.736,kg,1.0,315.0,546.75,546.75,2020-09-05,17:22:14
340,3,Details,2020-09-05 17:23:39,126,Normal,Normal,230,beef buto-buto 1,0.754,kg,1.0,269.0,202.75,202.75,2020-09-05,17:23:39
339,1,Details,2020-09-05 17:15:32,126,Normal,Normal,270,beef paksiwin,2.06,kg,1.0,197.0,405.75,405.75,2020-09-05,17:15:32
338,1,Details,2020-09-05 17:14:06,126,Normal,Normal,802,Vienna sausage,0.0,PCS,1.0,144.0,144.0,144.0,2020-09-05,17:14:06
337,1,Details,2020-09-05 17:00:47,126,Normal,Normal,298,Dogfood,0.156,kg,1.0,77.0,12.0,12.0,2020-09-05,17:00:47
338,1,Details,2020-09-05 16:59:42,48,Normal,Normal,420,Smoked Bacon,0.628,kg,1.0,549.0,344.75,344.75,2020-09-05,16:59:42
336,1,Details,2020-09-05 16:59:17,126,Normal,Normal,747,Korean Kimchi,0.0,PCS,1.0,150.0,150.0,150.0,2020-09-05,16:59:17
335,1,Details,2020-09-05 16:54:33,126,Normal,Normal,435,Longanisa,1.224,kg,1.0,362.0,443.0,443.0,2020-09-05,16:54:33
334,1,Details,2020-09-05 16:46:29,126,Normal,Normal,230,beef buto-buto 1,1.102,kg,1.0,269.0,296.5,296.5,2020-09-05,16:46:29
337,1,Details,2020-09-05 16:41:09,48,Normal,Normal,611,W. Onion,0.188,kg,1.0,99.0,18.5,18.5,2020-09-05,16:41:09
333,1,Details,2020-09-05 16:40:04,126,Normal,Normal,100,PORK LAMAN,0.85,kg,1.0,239.0,203.25,203.25,2020-09-05,16:40:04
336,1,Details,2020-09-05 16:35:47,48,Normal,Normal,624,Monggo Beans,0.25,kg,1.0,109.0,27.25,27.25,2020-09-05,16:35:47
332,1,Details,2020-09-05 16:33:39,126,Normal,Normal,464,Marinated Porkchop,0.812,kg,1.0,356.0,289.0,289.0,2020-09-05,16:33:39
332,2,Details,2020-09-05 16:34:03,126,Normal,Normal,300,chicken fresh,1.606,kg,1.0,159.0,255.25,255.25,2020-09-05,16:34:03
335,1,Details,2020-09-05 16:29:16,48,Normal,Normal,230,beef buto-buto 1,0.55,kg,1.0,269.0,148.0,148.0,2020-09-05,16:29:16
335,2,Details,2020-09-05 16:29:48,48,Normal,Normal,642,B. Petchay,0.508,kg,1.0,75.0,38.0,38.0,2020-09-05,16:29:48
334,1,Details,2020-09-05 16:29:09,48,Normal,Normal,100,PORK LAMAN,0.42,kg,1.0,239.0,100.5,100.5,2020-09-05,16:29:09
333,1,Details,2020-09-05 16:24:05,48,Normal,Normal,210,beef giniling,0.528,kg,1.0,352.0,185.75,185.75,2020-09-05,16:24:05
333,2,Details,2020-09-05 16:25:36,48,Normal,Normal,110,Pork giniling,0.56,kg,1.0,231.0,129.25,129.25,2020-09-05,16:25:36
333,3,Details,2020-09-05 16:26:04,48,Normal,Normal,300,chicken fresh,1.302,kg,1.0,159.0,207.0,207.0,2020-09-05,16:26:04
331,1,Details,2020-09-05 16:24:58,126,Normal,Normal,118,Bacon sliced/skinless liempo,0.764,kg,1.0,385.0,294.25,294.25,2020-09-05,16:24:58
330,1,Details,2020-09-05 16:22:43,126,Normal,Normal,250,beef bulalo,0.298,kg,1.0,352.0,105.0,105.0,2020-09-05,16:22:43
329,1,Details,2020-09-05 16:13:07,126,Normal,Normal,465,Marinated Chicken,0.776,kg,1.0,299.0,232.0,232.0,2020-09-05,16:13:07
329,2,Details,2020-09-05 16:16:58,126,Normal,Normal,410,Ham,0.388,kg,1.0,489.0,189.75,189.75,2020-09-05,16:16:58
329,3,Details,2020-09-05 16:21:10,126,Normal,Normal,110,Pork giniling,0.522,kg,1.0,231.0,120.5,120.5,2020-09-05,16:21:10
328,1,Details,2020-09-05 16:14:34,126,Normal,Normal,230,beef buto-buto 1,1.076,kg,1.0,269.0,289.5,289.5,2020-09-05,16:14:34
328,2,Details,2020-09-05 16:18:32,126,Normal,Normal,202,beef steak,1.03,kg,1.0,402.0,414.0,414.0,2020-09-05,16:18:32
328,3,Details,2020-09-05 16:20:34,126,Normal,Normal,180,Pork liver,0.528,kg,1.0,119.0,62.75,62.75,2020-09-05,16:20:34
332,1,Details,2020-09-05 16:18:14,48,Normal,Normal,110,Pork giniling,0.218,kg,1.0,231.0,50.25,50.25,2020-09-05,16:18:14
327,1,Details,2020-09-05 16:17:56,126,Normal,Normal,828,Salmon-Fresh- fillet,2.428,kg,1.0,1120.0,2719.25,2719.25,2020-09-05,16:17:56
326,1,Details,2020-09-05 16:10:27,126,Normal,Normal,118,Bacon sliced/skinless liempo,1.022,kg,1.0,385.0,393.5,393.5,2020-09-05,16:10:27
331,1,Details,2020-09-05 16:05:26,48,Normal,Normal,147,Pork bungo,0.0,PCS,2.0,109.0,218.0,218.0,2020-09-05,16:05:26
331,2,Details,2020-09-05 16:06:48,48,Normal,Normal,180,Pork liver,1.284,kg,1.0,119.0,152.75,152.75,2020-09-05,16:06:48
330,1,Details,2020-09-05 16:00:51,48,Normal,Normal,120,Pork Chops,1.038,kg,1.0,209.0,217.0,217.0,2020-09-05,16:00:51
325,1,Details,2020-09-05 15:50:34,126,Normal,Normal,100,PORK LAMAN,0.768,kg,1.0,239.0,183.5,183.5,2020-09-05,15:50:34
329,1,Details,2020-09-05 15:43:37,48,Normal,Normal,126,Pork ribs,1.576,kg,1.0,249.0,392.5,392.5,2020-09-05,15:43:37
324,1,Details,2020-09-05 15:36:17,126,Normal,Normal,100,PORK LAMAN,1.02,kg,1.0,239.0,243.75,243.75,2020-09-05,15:36:17
328,1,Details,2020-09-05 15:25:02,48,Normal,Normal,100,PORK LAMAN,1.068,kg,1.0,239.0,255.25,255.25,2020-09-05,15:25:02
328,2,Details,2020-09-05 15:26:16,48,Normal,Normal,110,Pork giniling,0.528,kg,1.0,231.0,122.0,122.0,2020-09-05,15:26:16
328,3,Details,2020-09-05 15:28:04,48,Normal,Normal,610,Red Onion,0.37,kg,1.0,125.0,46.25,46.25,2020-09-05,15:28:04
328,4,Details,2020-09-05 15:28:58,48,Normal,Normal,650,Tomato /LOCAL,0.328,kg,1.0,99.0,32.5,32.5,2020-09-05,15:28:58
328,5,Details,2020-09-05 15:29:58,48,Normal,Normal,695,Calamansi,0.164,kg,1.0,81.0,13.25,13.25,2020-09-05,15:29:58
328,6,Details,2020-09-05 15:30:29,48,Normal,Normal,616,Luya,0.104,kg,1.0,212.0,22.0,22.0,2020-09-05,15:30:29
327,1,Details,2020-09-05 15:11:51,48,Normal,Normal,120,Pork Chops,0.612,kg,1.0,209.0,128.0,128.0,2020-09-05,15:11:51
327,2,Details,2020-09-05 15:14:22,48,Normal,Normal,112,Pork liempo,1.002,kg,1.0,359.0,359.75,359.75,2020-09-05,15:14:22
327,3,Details,2020-09-05 15:16:41,48,Normal,Normal,202,beef steak,0.536,kg,1.0,402.0,215.5,215.5,2020-09-05,15:16:41
327,4,Details,2020-09-05 15:17:57,48,Normal,Normal,300,chicken fresh,1.534,kg,1.0,159.0,244.0,244.0,2020-09-05,15:17:57
327,5,Details,2020-09-05 15:19:19,48,Normal,Normal,118,Bacon sliced/skinless liempo,0.46,kg,1.0,385.0,177.0,177.0,2020-09-05,15:19:19
323,1,Details,2020-09-05 15:05:43,126,Normal,Normal,118,Bacon sliced/skinless liempo,0.506,kg,1.0,385.0,194.75,194.75,2020-09-05,15:05:43
326,1,Details,2020-09-05 14:33:59,48,Normal,Normal,230,beef buto-buto 1,0.498,kg,1.0,269.0,134.0,134.0,2020-09-05,14:33:59
326,2,Details,2020-09-05 14:35:10,48,Normal,Normal,124,Porkchop-batok,0.63,kg,1.0,179.0,112.75,112.75,2020-09-05,14:35:10
326,3,Details,2020-09-05 14:37:01,48,Normal,Normal,100,PORK LAMAN,0.596,kg,1.0,239.0,142.5,142.5,2020-09-05,14:37:01
325,1,Details,2020-09-05 14:26:33,48,Normal,Normal,440,Peperoni sausage,0.562,kg,1.0,476.0,267.5,267.5,2020-09-05,14:26:33
322,1,Details,2020-09-05 14:07:04,126,Normal,Normal,294,BEEF SINUSO/SIKO,4.092,kg,1.0,72.0,294.5,294.5,2020-09-05,14:07:04
321,1,Details,2020-09-05 13:33:01,126,Normal,Normal,230,beef buto-buto 1,1.134,kg,1.0,269.0,305.0,305.0,2020-09-05,13:33:01
320,1,Details,2020-09-05 13:20:42,126,Normal,Normal,240,beef kinalas,1.158,kg,1.0,214.0,247.75,247.75,2020-09-05,13:20:42
320,2,Details,2020-09-05 13:21:18,126,Normal,Normal,234,beef paypay,0.64,kg,1.0,315.0,201.5,201.5,2020-09-05,13:21:18
320,3,Details,2020-09-05 13:22:48,126,Normal,Normal,300,chicken fresh,2.672,kg,1.0,159.0,424.75,424.75,2020-09-05,13:22:48
320,4,Details,2020-09-05 13:25:28,126,Normal,Normal,140,Pork kinalas,0.97,kg,1.0,169.0,164.0,164.0,2020-09-05,13:25:28
324,1,Details,2020-09-05 12:35:48,48,Normal,Normal,300,chicken fresh,1.612,kg,1.0,159.0,256.25,256.25,2020-09-05,12:35:48
319,1,Details,2020-09-05 12:35:16,126,Normal,Normal,400,Tocino,0.672,kg,1.0,369.0,248.0,248.0,2020-09-05,12:35:16
318,1,Details,2020-09-05 12:16:27,126,Normal,Normal,260,beef balat,1.528,kg,1.0,89.0,136.0,136.0,2020-09-05,12:16:27
318,2,Details,2020-09-05 12:18:08,126,Normal,Normal,230,beef buto-buto 1,2.25,kg,1.0,269.0,605.25,605.25,2020-09-05,12:18:08
323,1,Details,2020-09-05 11:50:15,48,Normal,Normal,120,Pork Chops,1.064,kg,1.0,209.0,222.5,222.5,2020-09-05,11:50:15
317,1,Details,2020-09-05 11:41:02,126,Normal,Normal,118,Bacon sliced/skinless liempo,1.684,kg,1.0,385.0,648.25,648.25,2020-09-05,11:41:02
322,1,Details,2020-09-05 11:18:11,48,Normal,Normal,990,Sandwich,0.0,PCS,1.0,45.0,45.0,45.0,2020-09-05,11:18:11
316,1,Details,2020-09-05 11:05:44,126,Normal,Normal,412,Ham-smoked,0.528,kg,1.0,549.0,289.75,289.75,2020-09-05,11:05:44
316,2,Details,2020-09-05 11:08:33,126,Normal,Normal,150,Pork pata front,1.398,kg,1.0,189.0,264.25,264.25,2020-09-05,11:08:33
321,1,Details,2020-09-05 11:00:28,48,Normal,Normal,110,Pork giniling,1.0,kg,1.0,231.0,231.0,231.0,2020-09-05,11:00:28
321,2,Details,2020-09-05 11:00:59,48,Normal,Normal,120,Pork Chops,1.096,kg,1.0,209.0,229.0,229.0,2020-09-05,11:00:59
321,3,Details,2020-09-05 11:01:52,48,Normal,Normal,630,Patatas,0.294,kg,1.0,99.0,29.0,29.0,2020-09-05,11:01:52
320,1,Details,2020-09-05 10:53:56,48,Normal,Normal,642,B. Petchay,0.344,kg,1.0,75.0,25.75,25.75,2020-09-05,10:53:56
320,2,Details,2020-09-05 10:54:01,48,Normal,Normal,630,Patatas,0.324,kg,1.0,99.0,32.0,32.0,2020-09-05,10:54:01
315,1,Details,2020-09-05 10:54:55,126,Normal,Normal,440,Peperoni sausage,0.5,kg,1.0,476.0,238.0,238.0,2020-09-05,10:54:55
315,2,Details,2020-09-05 10:55:01,126,Normal,Normal,412,Ham-smoked,0.538,kg,1.0,549.0,295.25,295.25,2020-09-05,10:55:01
314,1,Details,2020-09-05 10:41:09,126,Normal,Normal,435,Longanisa,0.312,kg,1.0,362.0,113.0,113.0,2020-09-05,10:41:09
314,2,Details,2020-09-05 10:41:17,126,Normal,Normal,112,Pork liempo,1.37,kg,1.0,359.0,491.75,491.75,2020-09-05,10:41:17
314,3,Details,2020-09-05 10:42:14,126,Normal,Normal,234,beef paypay,0.684,kg,1.0,315.0,215.5,215.5,2020-09-05,10:42:14
314,4,Details,2020-09-05 10:43:56,126,Normal,Normal,100,PORK LAMAN,0.538,kg,1.0,209.0,112.5,112.5,2020-09-05,10:43:56
319,1,Details,2020-09-05 10:32:20,48,Normal,Normal,202,beef steak,0.258,kg,1.0,402.0,103.75,103.75,2020-09-05,10:32:20
319,2,Details,2020-09-05 10:33:33,48,Normal,Normal,112,Pork liempo,0.56,kg,1.0,359.0,201.0,201.0,2020-09-05,10:33:33
318,1,Details,2020-09-05 10:07:48,48,Normal,Normal,610,Red Onion,0.504,kg,1.0,125.0,63.0,63.0,2020-09-05,10:07:48
318,2,Details,2020-09-05 10:08:03,48,Normal,Normal,616,Luya,0.19,kg,1.0,212.0,40.25,40.25,2020-09-05,10:08:03
318,3,Details,2020-09-05 10:08:23,48,Normal,Normal,612,Garlic,0.296,kg,1.0,119.0,35.25,35.25,2020-09-05,10:08:23
313,1,Details,2020-09-05 09:22:37,126,Normal,Normal,112,Pork liempo,1.604,kg,1.0,359.0,575.75,575.75,2020-09-05,09:22:37
313,2,Details,2020-09-05 09:28:00,126,Normal,Normal,200,beef laman,1.416,kg,1.0,387.0,548.0,548.0,2020-09-05,09:28:00
317,1,Details,2020-09-05 09:21:50,48,Normal,Normal,608,Sayote,1.276,kg,1.0,31.0,39.5,39.5,2020-09-05,09:21:50
312,1,Details,2020-09-04 18:36:28,126,Normal,Normal,401,Tocino-canteen,0.382,kg,1.0,359.0,137.25,137.25,2020-09-04,18:36:28
311,1,Details,2020-09-04 18:31:13,126,Normal,Normal,173,Pork kalinawan pure-cant.,0.732,kg,1.0,119.0,87.0,87.0,2020-09-04,18:31:13
